id,label,label_id,text,raw_text,n_words,n_chars
284,No,0,"If you win, you'll be able to do special things for people you care about, to free yourself and your family from financial worries -- and to splurge on life's luxuries.","If you win, you'll be able to do special things for people you care about, to free yourself and your family from financial worries -- and to splurge on life's luxuries.",31,168
285,No,0,"If you wish to continue, please follow the link below:","If you wish to continue, please follow the link below:",10,54
287,No,0,"If you would still like to shop for a vehicle, you can re-apply at $LINK","If you would still like to shop for a vehicle, you can re-apply at www.RoadLoans.com",15,72
289,No,0,"If you'd like to turn off these messages, please visit your notification settings.","If you'd like to turn off these messages, please visit your notification settings.",13,82
290,No,0,"If you'd like to update your email preferences, please visit:","If you'd like to update your email preferences, please visit:",10,61
291,No,0,"If you'd prefer to discontinue via mail request, please send to:","If you'd prefer to discontinue via mail request, please send to:",11,64
292,No,0,"In the old days, you could only flow 7/12 of the MDQ from secondary points.","In the old days, you could only flow 7/12 of the MDQ from secondary points.",15,75
294,No,0,Jus call me Nessa ♌ @finesse__ah,Jus call me Nessa ♌ @finesse__ah,6,32
297,No,0,Next week I can give you more info on that.,Next week I can give you more info on that.,10,43
298,No,0,"Or maybe you have personal goals you want to keep, well, personal.","Or maybe you have personal goals you want to keep, well, personal.",12,66
299,No,0,"Passwords are a fact of life and we've all had some bad ones, but if you use one of the following 25 password you might want to rethink your strategy!","Passwords are a fact of life and we've all had some bad ones, but if you use one of the following 25 password you might want to rethink your strategy!",30,150
300,No,0,See the email below for the ID and password.,See the email below for the ID and password.,9,44
301,No,0,Sharon Jones & The Dap-Kings - Give the People What They Want: $LINK,Sharon Jones & The Dap-Kings - Give the People What They Want: $LINK,13,68
303,No,0,Some content has specific hardware or software requirements; please review product information before purchasing.,Some content has specific hardware or software requirements; please review product information before purchasing.,14,113
304,No,0,"Specifically, we buy/sell gas at the Exxon Katy Plant and were wondering the ""Force Majeure"" ramifications of the the Plant closing due to freeze-offs, i.e. can we claim Force Majeure in that instance and what remedies are provided for in the EOL contract language?","Specifically, we buy/sell gas at the Exxon Katy Plant and were wondering the ""Force Majeure"" ramifications of the the Plant closing due to freeze-offs, i.e. can we claim Force Majeure in that instance and what remedies are provided for in the EOL contract language?",44,265
306,No,0,Sticker Pop Quiz: Can you guess what's that movie or tv show in this emoji icon word game? 1.1 Device: iOS Universal Category: Games Price:...,Sticker Pop Quiz: Can you guess what's that movie or tv show in this emoji icon word game? 1.1 Device: iOS Universal Category: Games Price:...,25,142
308,No,0,Thanks Bill--see my other email.,Thanks Bill--see my other email.,5,32
309,No,0,"The cost of materials includes the bridge, should I order redwood for the deck amd have it delivered?","The cost of materials includes the bridge, should I order redwood for the deck amd have it delivered?",18,101
310,No,0,"The event will be in April; of course depending on her schedule this can change, but we have reserved the Snowmass Conference Center for the 19th.","The event will be in April; of course depending on her schedule this can change, but we have reserved the Snowmass Conference Center for the 19th.",26,146
311,No,0,"The upstairs is untouched, however, so you can make yourselves at home.","The upstairs is untouched, however, so you can make yourselves at home.",12,71
312,No,0,"Then, if you'd like, answer a few questions about your goals, and we'll point you toward some tools you might be interested in.","Then, if you'd like, answer a few questions about your goals, and we'll point you toward some tools you might be interested in.",23,127
313,No,0,There is a lot of pessimism in the distributed energy community right now ?,There is a lot of pessimism in the distributed energy community right now ?,14,75
314,No,0,"This house was by far the nicest and best bang for your buck, but in a suspect neighborhood - it looks like they are building a lot of townhouses close though check it out . . .","This house was by far the nicest and best bang for your buck, but in a suspect neighborhood - it looks like they are building a lot of townhouses close though check it out . . .",37,177
318,No,0,"Whether you want to give the gift of organization or make your own life a little simpler, it's the best time of the year to get Neat!","Whether you want to give the gift of organization or make your own life a little simpler, it's the best time of the year to get Neat!",27,133
319,No,0,Wish I could send you with a shopping list for me!!,Wish I could send you with a shopping list for me!!,11,51
320,No,0,"Wow, can you believe only a week?","Wow, can you believe only a week?",7,33
321,No,0,You can even input a particular OfficeDrop folder where you'd like to send the file.,You can even input a particular OfficeDrop folder where you'd like to send the file.,15,84
322,No,0,"You can get good speaker packages, but many of them are not really good.","You can get good speaker packages, but many of them are not really good.",14,72
323,No,0,You need more resources immediately from inside.,You need more resources immediately from inside.,7,48
324,No,0,"You will be contacted as soon as possible after June 23, 2000 to notify you of those requests that have been approved.","You will be contacted as soon as possible after June 23, 2000 to notify you of those requests that have been approved.",22,118
325,No,0,"Your request to track Phototranslator for iPhone was received, please follow the link below to activate your deal alert:","Your request to track Phototranslator for iPhone was received, please follow the link below to activate your deal alert:",19,120
326,No,0,Z0 or Zl to Broad Run: I can give you $.18 ($.16 demand/$.02,Z0 or Zl to Broad Run: I can give you $.18 ($.16 demand/$.02,13,60
