id,label,label_id,text,raw_text,n_words,n_chars
193,No,0,Everything given to me for you guys was actually wholesale stuff.,Everything given to me for you guys was actually wholesale stuff.,11,65
194,No,0,I'll forward you a note from Sue to Rosie (and me) that you weren't on.,I'll forward you a note from Sue to Rosie (and me) that you weren't on.,15,71
195,No,0,Read me: Four social-media sites for bookworms,Read me: Four social-media sites for bookworms,7,46
196,No,0,"The sort of pick-me-up every sofa, bed, and chaise needs right around now.","The sort of pick-me-up every sofa, bed, and chaise needs right around now.",13,74
197,No,0,Hurry below and choose a reward you'd like to earn.,Hurry below and choose a reward you'd like to earn.,10,51
198,No,0,"If you would like to opt in, click the link below.","If you would like to opt in, click the link below.",11,50
199,No,0,Ignore me once and I'll ignore you forever bye.,Ignore me once and I'll ignore you forever bye.,9,47
200,No,0,"I am copying her on this email so that if I am mistaken, she can let me know.","I am copying her on this email so that if I am mistaken, she can let me know.",18,77
201,No,0,"You can use LINE both on iPhones and Androids, download it from here and add me as a friend.","You can use LINE both on iPhones and Androids, download it from here and add me as a friend.",19,92
202,No,0,Well let me tell you...,Well let me tell you...,5,23
203,No,0,And if you try to tell me coffee isn't healthy I WILL call you a fucking communist.,And if you try to tell me coffee isn't healthy I WILL call you a fucking communist.,17,83
204,No,0,Help Me Help You,Help Me Help You,4,16
205,No,0,Let me just download the new app.,Let me just download the new app.,7,33
206,No,0,Let me sum this up real quick...,Let me sum this up real quick…,7,32
207,No,0,"Will she buy me some toys - a motorcycle, let me get my flying licenses, and a cheaper $NUM wheel drive vehicle?","Will she buy me some toys - a motorcycle, let me get my flying licenses, and a cheaper 4 wheel drive vehicle?",22,112
208,No,0,"Call Me Maybe: Military Version ericraum | July $NUM, $NUM $LINK","Call Me Maybe: Military Version ericraum | July 4, 2012 $LINK",11,64
209,No,0,Dr. Tomorrow.......my names for a girl.....can you help me....... $NUM Votes $LINK,Dr. Tomorrow.......my names for a girl.....can you help me....... 45 Votes $LINK,12,82
210,No,0,Hey call me brothers!😇✈🍟🍗🍖,Hey call me brothers!😇✈🍟🍗🍖,4,26
211,No,0,"If you enjoy our apps and want to help us to continue to improve our products, please leave us a good review on the App Store.\n\nEnjoy and happy collecting!\n\nEthan C. Allen\nSort It Apps, LLC - Founder\n\nIf you don't want to hear from me anymore, just go here: $LINK","If you enjoy our apps and want to help us to continue to improve our products, please leave us a good review on the App Store.\n\nEnjoy and happy collecting!\n\nEthan C. Allen\nSort It Apps, LLC - Founder\n\nIf you don't want to hear from me anymore, just go here: $LINK",48,270
212,No,0,Let me call him,Let me call him,4,15
213,No,0,This might be one of those let me get Alan to help me for a free lunch things.,This might be one of those let me get Alan to help me for a free lunch things.,18,78
214,No,0,call me crazy $NUM Comments $LINK,call me crazy 4 Comments $LINK,6,33
215,No,0,please follow me.,please follow me.,3,17
216,No,0,"...And if you'd like me to answer your question on a video or podcast, please fill out this short survey.","...And if you'd like me to answer your question on a video or podcast, please fill out this short survey.",20,105
217,No,0,"$NUM. We are just getting ramped up, so please bear with us.","3. We are just getting ramped up, so please bear with us.",12,60
218,No,0,@LILBTHEBASEDGOD PLEASE TELL ME WHY LIL B SOOOOOO RAW!?,@LILBTHEBASEDGOD PLEASE TELL ME WHY LIL B SOOOOOO RAW!?,9,55
219,No,0,"Actually, you could set the priorities for us.","Actually, you could set the priorities for us.",8,46
220,No,0,Am I going to get an eye infection if I continue to wear your sunglasses around town?,Am I going to get an eye infection if I continue to wear your sunglasses around town?,17,85
221,No,0,"As well, to reduce the conflict between the trading and origination organizations in order to keep us spending more time in the market than focused on internal issues.","As well, to reduce the conflict between the trading and origination organizations in order to keep us spending more time in the market than focused on internal issues.",28,167
222,No,0,Attached please find the modified Transaction Agreement which has been revised to reflect the matters you discussed earlier today.,Attached please find the modified Transaction Agreement which has been revised to reflect the matters you discussed earlier today.,19,130
223,No,0,"Best place to stay--given where you need to be---but sometimes a bit difficult to get in to, is the Park Hyatt.","Best place to stay--given where you need to be---but sometimes a bit difficult to get in to, is the Park Hyatt.",21,111
224,No,0,Both test came back abnormal and I am seeing a specialist this week to determine if I need to have a biopsy or not.,Both test came back abnormal and I am seeing a specialist this week to determine if I need to have a biopsy or not.,24,115
225,No,0,But I would like to go out on what u might say a date when I get back.,But I would like to go out on what u might say a date when I get back.,18,70
226,No,0,But you have to search now to let us know you want to win this amazing vehicle — worth over $$NUMOOO.OO!,"But you have to search now to let us know you want to win this amazing vehicle — worth over $38,OOO.OO!",21,104
227,No,0,"Calif GOP Lawmakers Ask PUC President To Resign Updated: Tuesday, March $NUM, $NUM $NUM:$NUM PM?ET ?","Calif GOP Lawmakers Ask PUC President To Resign Updated: Tuesday, March 20, 2001 02:14 PM?ET ?",16,100
